Date,EEM,GLD,IWM,QQQ,SPY,TLT,XLE,XLF,^VIX
2004-02-09,12.36364459991455,,43.5799560546875,31.364717483520508,76.1987533569336,42.59703063964844,7.673554420471191,15.33633804321289,16.389999389648438
2004-02-10,12.352842330932617,,44.10344314575195,31.41542625427246,76.44503021240234,42.358882904052734,7.77659273147583,15.383331298828125,15.9399995803833
2004-02-11,12.544422149658203,,44.372657775878906,31.753400802612305,77.25706481933594,42.674808502197266,7.88234281539917,15.618313789367676,15.390000343322754
2004-02-12,12.537945747375488,,44.069786071777344,31.474571228027344,76.9775161743164,42.49497985839844,7.906742095947266,15.59220027923584,15.3100004196167
2004-02-13,12.546588897705078,,43.61735153198242,31.212631225585938,76.63141632080078,42.674808502197266,7.887763977050781,15.560874938964844,15.579999923706055
2004-02-17,12.798670768737793,,44.38388442993164,31.635114669799805,77.3236312866211,42.64563751220703,7.955551624298096,15.67575454711914,15.399999618530273
2004-02-18,12.624372482299805,,44.05856704711914,31.728063583374023,76.98420715332031,42.70402908325195,7.871494770050049,15.59220027923584,15.59000015258789
2004-02-19,12.514175415039062,,43.28082275390625,31.246444702148438,76.69795989990234,42.74772644042969,7.863358020782471,15.5869779586792,15.800000190734863
2004-02-20,12.373726844787598,,43.20603561401367,31.145034790039062,76.46499633789062,42.451236724853516,7.860652446746826,15.545205116271973,16.040000915527344
2004-02-23,12.265690803527832,,42.5554313659668,30.798608779907227,76.2719955444336,42.71369552612305,7.92301607131958,15.545205116271973,16.290000915527344
2004-02-24,12.200873374938965,,42.551700592041016,30.72256088256836,76.1388931274414,42.79148864746094,7.936572551727295,15.48254680633545,15.899999618530273
2004-02-25,12.334117889404297,,43.14995193481445,30.908451080322266,76.4583740234375,42.859493255615234,7.974531173706055,15.550427436828613,14.930000305175781
2004-02-26,12.395339012145996,,43.41169357299805,30.984477996826172,76.50495147705078,42.723392486572266,8.0016450881958,15.566091537475586,14.829999923706055
2004-02-27,12.571074485778809,,43.63605499267578,30.900007247924805,76.55818939208984,43.092777252197266,8.0396089553833,15.602644920349121,14.550000190734863
2004-03-01,12.857731819152832,,44.32777404785156,31.30556297302246,77.3169937133789,43.07619094848633,8.194164276123047,15.712307929992676,14.4399995803833
2004-03-02,12.755460739135742,,43.976318359375,30.942251205444336,76.86439514160156,42.80295181274414,8.123663902282715,15.633983612060547,14.859999656677246
2004-03-03,12.676227569580078,,44.021183013916016,30.773252487182617,77.00416564941406,42.724830627441406,8.11281967163086,15.727967262268066,14.550000190734863
2004-03-04,12.762657165527344,,44.57830810546875,31.06055450439453,77.2038345336914,42.91518020629883,8.088415145874023,15.769746780395508,14.399999618530273
2004-03-05,12.809475898742676,,44.67927932739258,30.9506893157959,77.46337127685547,43.74479675292969,8.158915519714355,15.905503273010254,14.479999542236328
2004-03-08,12.687033653259277,,44.047359466552734,30.224037170410156,76.51827239990234,44.003421783447266,8.194164276123047,15.821956634521484,15.789999961853027
2004-03-09,12.604202270507812,,43.67343521118164,30.131074905395508,76.21206665039062,44.296226501464844,8.139933586120605,15.717530250549316,16.600000381469727
2004-03-10,12.316107749938965,,42.757347106933594,29.73396110534668,74.9341049194336,44.2669677734375,7.998938083648682,15.466880798339844,18.670000076293945
2004-03-11,12.0496244430542,,42.327327728271484,29.46358299255371,73.96232604980469,44.330345153808594,7.819979667663574,15.216238975524902,20.670000076293945
2004-03-12,12.150452613830566,,43.4677848815918,30.00434684753418,74.9341049194336,44.0571174621582,7.9338603019714355,15.440770149230957,18.299999237060547
2004-03-15,11.923575401306152,,42.34604263305664,29.48047637939453,74.01556396484375,44.130279541015625,7.950127601623535,15.216238975524902,21.1299991607666
2004-03-16,12.071226119995117,,42.364723205566406,29.531185150146484,74.40826416015625,44.49629592895508,7.9474196434021,15.357226371765137,20.34000015258789
2004-03-17,12.236884117126465,,43.14995193481445,29.995891571044922,75.24027252197266,44.4231071472168,8.058586120605469,15.534762382507324,18.110000610351562
2004-03-18,12.308911323547363,,42.888221740722656,29.86071014404297,75.26024627685547,44.188880920410156,8.139933586120605,15.539985656738281,18.530000686645508
2004-03-19,12.146855354309082,,42.514286041259766,29.3621768951416,74.18148803710938,44.130279541015625,7.973013401031494,15.368988990783691,19.149999618530273
2004-03-22,11.952388763427734,,41.6954460144043,28.990392684936523,73.23978424072266,44.39873504638672,7.8967671394348145,15.169659614562988,21.579999923706055
2004-03-23,12.072669982910156,,41.76646423339844,28.753816604614258,73.11282348632812,44.47679901123047,7.84230375289917,15.16441822052002,20.670000076293945
2004-03-24,12.08203125,,41.71037292480469,29.083351135253906,73.17295837402344,44.45241928100586,7.676207542419434,15.04902172088623,19.809999465942383
2004-03-25,12.200148582458496,,42.67133712768555,29.86071014404297,74.14148712158203,44.2816276550293,7.646249294281006,15.206387519836426,17.8799991607666
2004-03-26,12.177824020385742,,42.77960205078125,29.759300231933594,74.1614990234375,43.81313705444336,7.733386516571045,15.195880889892578,17.329999923706055
2004-03-29,12.334117889404297,,43.5999870300293,30.240936279296875,75.20348358154297,43.52029037475586,7.774228572845459,15.389970779418945,16.5
2004-03-30,12.48536491394043,,43.95585250854492,30.342327117919922,75.45726776123047,43.49101257324219,7.915828704833984,15.494876861572266,16.280000686645508
2004-03-31,12.640215873718262,,44.053245544433594,30.283187866210938,75.54410552978516,43.70086669921875,7.989351749420166,15.421427726745605,16.739999771118164
2004-04-01,12.743212699890137,,44.53651428222656,30.553571701049805,75.99832153320312,43.55781555175781,7.8967671394348145,15.584040641784668,16.649999618530273
2004-04-02,12.870698928833008,,45.10212707519531,31.347816467285156,76.57270812988281,42.48003005981445,7.9321675300598145,15.526344299316406,15.640000343322754
2004-04-05,12.960725784301758,,45.233253479003906,31.64356231689453,76.9935531616211,42.14686584472656,7.973013401031494,15.568309783935547,14.970000267028809
2004-04-06,13.03274917602539,,44.682586669921875,31.246444702148438,76.74640655517578,42.37711715698242,7.973013401031494,15.557819366455078,15.319999694824219
2004-04-07,12.985932350158691,,45.01972961425781,31.212631225585938,76.56607055664062,42.279136657714844,7.973013401031494,15.51585578918457,15.760000228881836
2004-04-08,12.996737480163574,,44.618892669677734,31.212631225585938,76.39240264892578,42.15669250488281,8.043811798095703,15.489631652832031,16.260000228881836
2004-04-12,13.096848487854004,,44.73502731323242,31.40697479248047,76.6929931640625,42.00481414794922,8.19630241394043,15.584040641784668,15.279999732971191
2004-04-13,12.944161415100098,,43.693626403808594,30.9506893157959,75.61759185791016,41.54920959472656,8.12549877166748,15.25359058380127,17.260000228881836
2004-04-14,12.7532958984375,,43.55875015258789,31.1027774810791,75.73783111572266,41.514915466308594,8.141838073730469,15.070001602172852,15.619999885559082
2004-04-15,12.647418975830078,,43.22163009643555,30.54511070251465,75.45061492919922,41.269954681396484,8.250758171081543,14.980830192565918,15.739999771118164
2004-04-16,12.741049766540527,,43.55128860473633,30.494415283203125,76.03172302246094,41.42670822143555,8.31611156463623,15.143440246582031,14.9399995803833
2004-04-19,12.762657165527344,,43.873435974121094,30.866212844848633,76.03172302246094,41.338531494140625,8.297050476074219,15.117205619812012,15.420000076293945
2004-04-20,12.651021957397461,,42.90321731567383,30.14798355102539,74.75596618652344,40.961280822753906,8.128225326538086,14.839198112487793,16.670000076293945
2004-04-21,12.557389259338379,,43.60371780395508,30.409942626953125,75.25691986083984,41.16215896606445,8.100993156433105,14.833954811096191,15.600000381469727
2004-04-22,12.553790092468262,,44.20309829711914,31.19573211669922,76.31227111816406,41.4071159362793,8.261651992797852,15.090981483459473,14.609999656677246
2004-04-23,12.647418975830078,,44.109439849853516,31.440757751464844,76.3857421875,41.17194747924805,8.19630241394043,15.012297630310059,14.010000228881836
2004-04-26,12.467361450195312,,44.20309829711914,31.212631225585938,76.27886962890625,41.24053955078125,8.242591857910156,14.980830192565918,14.770000457763672
2004-04-27,12.401101112365723,,44.090702056884766,31.153491973876953,76.34565734863281,41.39730453491211,8.414141654968262,15.017547607421875,15.069999694824219
2004-04-28,12.046018600463867,,43.16920471191406,30.58736801147461,75.35712432861328,41.01030731201172,8.294328689575195,14.802491188049316,16.290000915527344
2004-04-29,11.649168014526367,,42.31132888793945,30.11421012878418,74.69585418701172,40.809444427490234,8.095547676086426,14.755280494689941,16.600000381469727
2004-04-30,11.401408195495605,,41.622074127197266,29.379091262817383,74.11478424072266,40.97600173950195,8.12549877166748,14.750029563903809,17.190000534057617
2004-05-03,11.515925407409668,,42.16899490356445,29.65792465209961,74.90957641601562,41.02762222290039,8.313387870788574,14.849695205688477,16.6200008392334
2004-05-04,11.741355895996094,,42.405006408691406,29.78466796875,74.84947967529297,40.747337341308594,8.318835258483887,14.89689826965332,16.549999237060547
2004-05-05,11.770164489746094,,42.592315673828125,30.021244049072266,75.33036804199219,40.634185791015625,8.346067428588867,14.881173133850098,15.770000457763672
2004-05-06,11.526005744934082,,41.970455169677734,29.793107986450195,74.68248748779297,40.52597427368164,8.305219650268555,14.718552589416504,17.049999237060547
2004-05-07,11.266722679138184,,40.77548599243164,29.54806900024414,73.44680786132812,39.99482727050781,8.103717803955078,14.403834342956543,18.1299991607666
2004-05-10,10.722936630249023,,40.052486419677734,29.294601440429688,72.6920166015625,39.90135192871094,7.869537353515625,14.28320026397705,19.770000457763672
2004-05-11,11.041282653808594,,40.92530822753906,29.73396110534668,73.3065414428711,40.08336639404297,8.005690574645996,14.3566255569458,18.56999969482422
2004-05-12,11.04488468170166,,41.236236572265625,29.793107986450195,73.7740707397461,39.81776809692383,8.054706573486328,14.519233703613281,18.139999389648438
2004-05-13,11.016075134277344,,40.670597076416016,29.581863403320312,73.46682739257812,39.66530990600586,8.032920837402344,14.54546070098877,18.860000610351562
2004-05-14,10.72581672668457,,40.51326370239258,29.3621768951416,73.50022888183594,39.98990249633789,8.128225326538086,14.55594539642334,18.469999313354492
2004-05-17,10.296557426452637,,40.12739944458008,29.083351135253906,72.87236785888672,40.34402084350586,8.128225326538086,14.367120742797852,19.959999084472656
2004-05-18,10.602656364440918,,40.58070373535156,29.345277786254883,73.23978424072266,40.18667221069336,8.008407592773438,14.482518196105957,19.329999923706055
2004-05-19,10.895794868469238,,40.292236328125,29.31148910522461,72.98590087890625,40.05380630493164,7.973013401031494,14.49300479888916,18.93000030517578
2004-05-20,10.828812599182129,,40.37467575073242,29.446672439575195,73.21969604492188,40.3636589050293,7.964843273162842,14.54546070098877,18.670000076293945
2004-05-21,11.006708145141602,,40.75300979614258,29.590316772460938,73.34658813476562,40.20134353637695,7.926722049713135,14.63463306427002,18.489999771118164
2004-05-24,11.178128242492676,,41.28116989135742,29.793107986450195,73.65383911132812,40.32924270629883,8.10644245147705,14.65561580657959,18.079999923706055
2004-05-25,11.424450874328613,,42.14277648925781,30.384586334228516,74.7092056274414,40.447296142578125,8.242591857910156,14.865432739257812,15.960000038146973
2004-05-26,11.379798889160156,,42.431217193603516,30.578920364379883,74.96971130371094,40.66370391845703,8.174515724182129,14.954598426818848,15.970000267028809
2004-05-27,11.559857368469238,,42.44245910644531,30.773252487182617,75.39051055908203,40.983375549316406,8.060149192810059,14.99132251739502,15.279999732971191
2004-05-28,11.534649848937988,,42.51737976074219,30.883100509643555,75.38381958007812,40.870262145996094,8.100993156433105,15.001805305480957,15.5
2004-06-01,11.454702377319336,,42.92193603515625,30.840848922729492,75.28363800048828,40.49599838256836,8.212638854980469,14.944104194641113,16.299999237060547
2004-06-02,11.454702377319336,,42.77960205078125,30.773252487182617,75.56416320800781,40.39231491088867,8.19630241394043,15.017547607421875,16.079999923706055
2004-06-03,11.200458526611328,,41.95547866821289,30.40148162841797,74.86949920654297,40.47622299194336,8.122777938842773,14.89689826965332,17.030000686645508
2004-06-04,11.365394592285156,,42.47991180419922,30.578920364379883,75.46395111083984,40.23928451538086,8.08193302154541,15.022799491882324,16.780000686645508
2004-06-07,11.75792407989502,,43.24784851074219,31.30556297302246,76.61280059814453,40.24911880493164,8.231697082519531,15.237848281860352,15.390000343322754
2004-06-08,11.594425201416016,,43.20664596557617,31.347816467285156,76.7197036743164,40.32316970825195,8.19630241394043,15.216875076293945,15.010000228881836
2004-06-09,11.332260131835938,,42.42373275756836,30.908451080322266,76.00498962402344,40.150390625,8.130949974060059,15.059504508972168,15.390000343322754
2004-06-10,11.345227241516113,,42.592315673828125,31.128114700317383,76.37905883789062,40.22938919067383,8.23442268371582,15.13294506072998,15.039999961853027
2004-06-14,10.908037185668945,,41.756927490234375,30.688758850097656,75.624267578125,39.90846633911133,8.171792984008789,14.923129081726074,16.06999969482422
2004-06-15,11.119071006774902,,42.51737976074219,31.085906982421875,76.15865325927734,40.75276184082031,8.2888822555542,14.980830192565918,15.050000190734863
2004-06-16,10.96998119354248,,42.59977722167969,31.035188674926758,76.145263671875,40.594749450683594,8.449539184570312,15.007054328918457,14.789999961853027
2004-06-17,11.0247220993042,,42.49116134643555,30.747909545898438,76.03172302246094,40.86137390136719,8.512171745300293,15.017547607421875,15.149999618530273
2004-06-18,10.96205997467041,,42.63724136352539,30.79015350341797,76.17518615722656,40.77247619628906,8.535138130187988,15.036524772644043,14.989999771118164
2004-06-21,11.01247501373291,,42.468685150146484,30.54511070251465,75.88691711425781,40.802120208740234,8.515999794006348,14.989073753356934,15.260000228881836
2004-06-22,11.129150390625,,42.7983283996582,30.992950439453125,76.26902770996094,40.67869567871094,8.573407173156738,15.062885284423828,14.3100004196167
2004-06-23,11.327220916748047,,43.4426383972168,31.364717483520508,76.92601013183594,40.75769805908203,8.718302726745605,15.099800109863281,13.979999542236328
2004-06-24,11.372593879699707,,43.285316467285156,31.30556297302246,76.68466186523438,41.00455856323242,8.666360855102539,15.131424903869629,14.8100004196167
2004-06-25,11.487835884094238,,43.79423141479492,31.54214859008789,76.31595611572266,41.0440559387207,8.617151260375977,15.078705787658691,15.1899995803833
2004-06-28,11.38988208770752,,43.7041015625,31.280231475830078,76.05449676513672,40.624412536621094,8.49413013458252,15.068161964416504,16.06999969482422
2004-06-29,11.477030754089355,,44.06843566894531,31.575950622558594,76.36959075927734,40.88108825683594,8.540602684020996,15.004898071289062,15.470000267028809
2004-06-30,11.641242980957031,,44.31632614135742,31.888595581054688,76.77853393554688,41.30080032348633,8.60621452331543,15.068161964416504,14.34000015258789
2004-07-01,11.495757102966309,,43.508785247802734,31.297134399414062,75.71263122558594,41.378108978271484,8.617151260375977,14.962712287902832,15.199999809265137
2004-07-02,11.495036125183105,,43.64400863647461,31.111230850219727,75.67236328125,41.81437301635742,8.649958610534668,15.004898071289062,15.079999923706055
2004-07-06,11.37187385559082,,42.86276626586914,30.44371223449707,75.00872039794922,41.74497985839844,8.671830177307129,14.899444580078125,16.25
2004-07-07,11.520241737365723,,42.81019592285156,30.502870559692383,75.22996520996094,41.759788513183594,8.723773002624512,14.867813110351562,15.8100004196167
2004-07-08,11.356029510498047,,42.032711029052734,30.16489028930664,74.70703887939453,41.784610748291016,8.680028915405273,14.757096290588379,16.200000762939453
2004-07-09,11.416528701782227,,42.3106689453125,30.20714569091797,74.9015121459961,41.82923889160156,8.72923755645752,14.757096290588379,15.779999732971191
2004-07-12,11.386998176574707,,42.0665168762207,30.080394744873047,74.9349594116211,41.88869857788086,8.680028915405273,14.825647354125977,14.960000038146973
2004-07-13,11.43885612487793,,42.122867584228516,30.038158416748047,74.98860931396484,41.76477813720703,8.658160209655762,14.84145450592041,14.460000038146973
2004-07-14,11.329378128051758,,41.87872314453125,29.73396110534668,74.76068878173828,41.77962875366211,8.762044906616211,14.772911071777344,13.760000228881836
2004-07-15,11.270322799682617,,41.972599029541016,29.6325626373291,74.27799987792969,41.82427215576172,8.819456100463867,14.635835647583008,14.710000038146973
2004-07-16,11.394205093383789,,41.50312423706055,29.294601440429688,74.21771240234375,42.379512786865234,8.926079750061035,14.64111042022705,14.34000015258789
2004-07-19,11.376916885375977,,41.4505615234375,29.235429763793945,73.9026107788086,42.40924835205078,8.896005630493164,14.662196159362793,15.170000076293945
2004-07-20,11.425172805786133,,42.27309799194336,29.936750411987305,74.84114837646484,42.027503967285156,8.868664741516113,14.736005783081055,14.170000076293945
2004-07-21,11.293370246887207,,40.9472541809082,29.066452026367188,73.46013641357422,41.913509368896484,8.710102081298828,14.588380813598633,16.40999984741211
2004-07-22,11.293370246887207,,41.01484680175781,29.46358299255371,73.6612548828125,41.972965240478516,8.737442970275879,14.604202270507812,15.75
2004-07-23,11.098899841308594,,40.42892074584961,28.905912399291992,73.04451751708984,42.11181640625,8.704635620117188,14.530387878417969,16.5
2004-07-26,10.995909690856934,,39.89933395385742,28.779163360595703,72.90370178222656,41.913509368896484,8.62808609008789,14.535658836364746,17.299999237060547
2004-07-27,11.205497741699219,,40.64301681518555,29.176292419433594,73.5875015258789,41.34839630126953,8.715571403503418,14.65692138671875,16.549999237060547
2004-07-28,11.201898574829102,,40.60920333862305,29.04954719543457,73.80876159667969,41.353336334228516,8.775715827941895,14.704370498657227,16.149999618530273
2004-07-29,11.271760940551758,,41.089969635009766,29.387521743774414,74.12382507324219,41.447532653808594,8.83859920501709,14.767638206481934,15.680000305175781
2004-07-30,11.217742919921875,,41.31531524658203,29.48047637939453,74.30481719970703,41.93330764770508,8.871402740478516,14.746549606323242,15.319999694824219
2004-08-02,11.161564826965332,,41.16508483886719,29.539634704589844,74.45899963378906,41.98808288574219,8.860467910766602,14.83618450164795,15.369999885559082
2004-08-03,11.174530029296875,,40.57539749145508,28.922807693481445,73.88249969482422,42.15730285644531,8.967085838317871,14.746549606323242,16.030000686645508
2004-08-04,11.185332298278809,,40.541603088378906,28.931257247924805,73.87580108642578,42.17716598510742,8.759309768676758,14.783458709716797,16.209999084472656
2004-08-05,11.113308906555176,,39.794158935546875,28.39048194885254,72.6690673828125,42.2966423034668,8.62808609008789,14.540933609008789,18.31999969482422
2004-08-06,11.032642364501953,,38.960350036621094,27.64691925048828,71.63002014160156,43.0082893371582,8.455854415893555,14.414400100708008,19.34000015258789
2004-08-09,11.124831199645996,,38.836402893066406,27.714508056640625,71.73054504394531,42.85899353027344,8.592548370361328,14.398576736450195,18.889999389648438
2004-08-10,11.250157356262207,,39.44487380981445,28.060945510864258,72.65569305419922,42.704708099365234,8.559743881225586,14.598930358886719,17.469999313354492
2004-08-11,11.145721435546875,,39.392269134521484,27.81591796875,72.5082015991211,42.88882827758789,8.515999794006348,14.64111042022705,18.040000915527344
2004-08-12,11.021119117736816,,38.82515335083008,27.435684204101562,71.71714782714844,42.97842788696289,8.406641006469727,14.488204002380371,19.079999923706055
2004-08-13,11.038403511047363,,38.817626953125,27.477920532226562,71.85794830322266,43.117774963378906,8.510531425476074,14.504027366638184,17.979999542236328
2004-08-16,11.188932418823242,,39.4824333190918,27.790565490722656,72.60205841064453,42.96845245361328,8.562472343444824,14.725457191467285,17.56999969482422
2004-08-17,11.263837814331055,,39.73033142089844,28.103191375732422,73.010986328125,43.212303161621094,8.36563491821289,14.809814453125,17.020000457763672
2004-08-18,11.397085189819336,,40.57916259765625,28.601726531982422,73.76182556152344,43.00331497192383,8.474989891052246,14.989073753356934,16.229999542236328
2004-08-19,11.40932559967041,,40.233604431152344,28.449617385864258,73.54730987548828,43.10783386230469,8.502325057983398,14.925809860229492,16.959999084472656
2004-08-20,11.466224670410156,,40.9472541809082,28.736902236938477,74.06351470947266,43.06804656982422,8.589813232421875,15.078705787658691,16.0
2004-08-23,11.528169631958008,,40.7969970703125,28.804508209228516,73.87580108642578,42.8192024230957,8.483190536499023,15.025975227355957,15.880000114440918
2004-08-24,11.495036125183105,,40.90967559814453,28.796066284179688,73.97638702392578,42.84404754638672,8.461321830749512,15.05234146118164,15.329999923706055
2004-08-25,11.631881713867188,,41.14255142211914,29.193199157714844,74.47915649414062,42.99335479736328,8.515999794006348,15.184149742126465,14.979999542236328
2004-08-26,11.64772891998291,,40.902164459228516,29.066452026367188,74.47915649414062,43.23725128173828,8.576141357421875,15.221054077148438,14.90999984741211
2004-08-27,11.626117706298828,,41.22518539428711,29.201648712158203,74.71378326416016,43.20734786987305,8.630819320678711,15.23686695098877,14.710000038146973
2004-08-30,11.563457489013672,,40.755699157714844,28.711565017700195,74.0970230102539,43.41141128540039,8.592548370361328,15.14725399017334,15.4399995803833
2004-08-31,11.613875389099121,,40.69184112548828,28.745361328125,74.48583221435547,43.680137634277344,8.73470687866211,15.226325988769531,15.289999961853027
2004-09-01,11.709667205810547,,41.409210205078125,28.95659828186035,74.6266098022461,43.725120544433594,8.887805938720703,15.168331146240234,14.90999984741211
2004-09-02,11.855152130126953,,42.13786697387695,29.387521743774414,75.4712905883789,43.295406341552734,8.958885192871094,15.337045669555664,14.279999732971191
2004-09-03,11.729116439819336,,41.67213821411133,28.846759796142578,75.16291809082031,43.3004150390625,8.978023529052734,15.331770896911621,13.90999984741211
2004-09-07,11.819147109985352,,42.197959899902344,29.091796875,75.65899658203125,43.25545883178711,8.967085838317871,15.516305923461914,14.069999694824219
2004-09-08,11.811941146850586,,41.972599029541016,28.981950759887695,75.4712905883789,43.620155334472656,8.975288391113281,15.400308609008789,14.0600004196167
2004-09-09,11.847953796386719,,42.3219108581543,29.226993560791016,75.40424346923828,43.455291748046875,9.103777885437012,15.384503364562988,14.010000228881836
2004-09-10,11.960309028625488,,42.7125244140625,29.674806594848633,75.79309844970703,43.52024459838867,9.054571151733398,15.458306312561035,13.760000228881836
2004-09-13,12.06978988647461,,42.94164276123047,30.063499450683594,76.04110717773438,43.71012496948242,9.117450714111328,15.416129112243652,13.170000076293945
2004-09-14,12.06546401977539,,42.85526657104492,30.10574722290039,76.19527435302734,43.755096435546875,9.15845775604248,15.437212944030762,13.5600004196167
2004-09-15,12.012166976928711,,42.59608840942383,29.78466796875,75.61878967285156,43.6551628112793,9.128386497497559,15.379225730895996,14.640000343322754
2004-09-16,12.162697792053223,,43.054317474365234,29.843807220458984,75.84671020507812,44.14984130859375,9.155725479125977,15.458306312561035,14.390000343322754
2004-09-17,12.244088172912598,,42.97920608520508,29.936750411987305,76.1691665649414,43.92995834350586,9.310253143310547,15.494352340698242,14.029999732971191
2004-09-20,12.256330490112305,,42.787654876708984,29.936750411987305,75.71143341064453,44.21978759765625,9.312995910644531,15.335323333740234,14.430000305175781
2004-09-21,12.38453483581543,,43.11066818237305,30.05504035949707,76.04122924804688,44.349674224853516,9.543557167053223,15.462552070617676,13.65999984741211
2004-09-22,12.19726848602295,,42.382022857666016,29.531185150146484,75.09210968017578,44.80939483642578,9.483172416687012,15.18160343170166,14.739999771118164
2004-09-23,12.251283645629883,,42.340702056884766,29.505815505981445,74.68818664550781,44.629493713378906,9.395341873168945,15.02787971496582,14.800000190734863
2004-09-24,12.216718673706055,,42.41787338256836,29.404422760009766,75.03146362304688,44.684452056884766,9.502388954162598,15.08619213104248,14.279999732971191
2004-09-27,12.14397144317627,,41.966102600097656,29.150941848754883,74.55353546142578,44.87932205200195,9.49690055847168,15.011981964111328,14.619999885559082
2004-09-28,12.294500350952148,,42.46683120727539,29.210084915161133,74.91029357910156,44.699466705322266,9.658841133117676,15.070283889770508,13.829999923706055
2004-09-29,12.359329223632812,,42.86212158203125,29.641014099121094,75.28730010986328,44.26473617553711,9.52983570098877,15.123296737670898,13.210000038146973
2004-09-30,12.424142837524414,,42.86212158203125,29.691715240478516,75.23342895507812,44.0948600769043,9.587475776672363,15.08619213104248,13.34000015258789
2004-10-01,12.661828994750977,,43.9426155090332,30.502870559692383,76.50575256347656,43.874610900878906,9.724712371826172,15.340629577636719,12.75
2004-10-04,12.877897262573242,,44.19108581542969,30.68031120300293,76.63362121582031,43.93983840942383,9.71373462677002,15.361836433410645,13.40999984741211
2004-10-05,12.78282642364502,,44.14967727661133,30.72256088256836,76.67401885986328,43.93983840942383,9.818035125732422,15.277021408081055,13.949999809265137
2004-10-06,12.9304780960083,,44.43579864501953,30.967594146728516,77.19910430908203,43.73915481567383,9.999194145202637,15.388337135314941,13.279999732971191
2004-10-07,12.82027816772461,,43.694122314453125,30.621164321899414,76.3711166381836,43.5484733581543,9.922340393066406,15.345932006835938,14.5
2004-10-08,12.726646423339844,,43.144474029541016,30.063499450683594,75.73833465576172,44.12545394897461,9.933311462402344,15.292922973632812,15.050000190734863
